dates,result
2021-06-15 14:39:00,10.4
2021-06-30 16:23:00,9.78
2021-07-26 12:30:00,7.32
2021-10-26 10:18:00,9.14
2021-11-23 11:30:00,8.32
2021-12-15 14:11:00,9.9
2022-01-31 11:34:00,10.2
2022-02-14 13:50:00,11.5
2022-03-14 11:17:00,11.0
2022-04-25 12:32:00,10.4
2022-05-31 10:10:00,8.34
2022-06-24 11:25:00,10.6
2022-07-27 13:16:00,10.4
2022-09-29 11:49:00,8.17
2022-11-16 10:28:00,6.63
