dates,result
2021-06-15 14:39:00,123.3
2021-06-30 16:23:00,103.2
2021-07-26 12:30:00,83.3
2021-10-26 10:18:00,87.4
2021-11-23 11:30:00,69.0
2021-12-15 14:11:00,84.4
2022-01-31 11:34:00,89.9
2022-02-14 13:50:00,95.7
2022-03-14 11:17:00,96.6
2022-04-25 12:32:00,100.5
2022-05-31 10:10:00,84.2
2022-06-24 11:25:00,119.4
2022-07-27 13:16:00,117.6
2022-09-29 11:49:00,79.6
2022-11-16 10:28:00,60.9
