dates,result
2021-06-15 14:39:00,0.047
2021-06-30 16:23:00,0.036
2021-07-26 12:30:00,0.099
2021-10-26 10:18:00,0.099
2021-11-23 11:30:00,0.096
2021-12-15 14:11:00,0.1
2022-01-31 11:34:00,0.077
2022-02-14 13:50:00,0.03
2022-03-14 11:17:00,0.03
2022-04-25 12:32:00,0.03
2022-05-31 10:10:00,0.065
2022-06-24 11:25:00,0.095
2022-07-27 13:16:00,0.03
2022-09-29 11:49:00,0.036
2022-11-16 10:28:00,0.069
